id,key,value,type
46829886,highway,residential,regular
46829886,name,Avenida Geraldo Costa,regular
46829886,oneway,yes,regular
46829886,source,Yahoo,regular
46829887,highway,residential,regular
46829887,name,Avenida Bananeiras,regular
46829887,source,Yahoo,regular
46829889,highway,residential,regular
46829889,name,Avenida Manoel Morais,regular
46829889,source,Yahoo,regular
46829890,highway,residential,regular
46829890,name,Rua Manoel Colaço Sobrinho,regular
46829890,source,Bing,regular
46829892,highway,residential,regular
46829892,name,Avenida Vigolvino Florentino Costa,regular
46829892,source,Yahoo,regular
46829893,highway,residential,regular
46829893,name,Avenida Francisco Brandão,regular
46829893,source,Yahoo,regular
46829895,highway,residential,regular
46829895,lanes,2,regular
46829895,lit,yes,regular
46829895,name,Rua Izidro Gomes,regular
46829895,source,Yahoo,regular
46829895,surface,paved,regular
46829896,highway,residential,regular
46829896,lit,yes,regular
46829896,name,Avenida Olinda,regular
46829896,oneway,yes,regular
46829896,source,Yahoo,regular
46829898,highway,secondary,regular
46829898,name,Rua José Augusto Trindade,regular
46829898,oneway,yes,regular
46829898,source,Yahoo,regular
46829899,highway,secondary,regular
46829899,name,Avenida Nego,regular
46829899,oneway,yes,regular
46829899,source,Yahoo,regular
46829899,surface,asphalt,regular
46829900,highway,tertiary,regular
46829900,lit,yes,regular
46829900,name,Rua Helena Meira Lima,regular
46829900,oneway,yes,regular
46829900,source,Yahoo,regular
46829901,highway,secondary,regular
46829901,name,Avenida Maria Rosa Sales,regular
46829901,oneway,yes,regular
46829901,source,Yahoo,regular
46829902,highway,residential,regular
46829902,name,Avenida Silvino Chaves,regular
46829902,source,Yahoo,regular
46829903,highway,residential,regular
46829903,name,Rua Jayme Carvalho Tavares de Melo,regular
46829903,source,Yahoo,regular
46829904,highway,residential,regular
46829904,name,Avenida Franca Filho,regular
46829904,oneway,yes,regular
46829904,source,Yahoo,regular
46829905,highway,residential,regular
46829905,name,Rua Doutora Gláucia Maria dos Santos Gouveia,regular
46829905,source,Bing,regular
46829906,highway,secondary,regular
46829906,lit,yes,regular
46829906,name,Avenida Silvino Lopes,regular
46829906,oneway,yes,regular
46829906,source,Yahoo,regular
46829906,surface,asphalt,regular
46829910,highway,secondary,regular
46829910,name,Rua Paulino Pinto,regular
46829910,oneway,yes,regular
46829910,source,Yahoo,regular
46829910,surface,asphalt,regular
46829912,highway,residential,regular
46829912,name,Rua Lupércio Branco,regular
46829912,source,Yahoo,regular
46829913,highway,residential,regular
46829913,name,Rua Augusto Belmont,regular
46829913,oneway,yes,regular
46829913,source,Yahoo,regular
46829914,highway,residential,regular
46829914,source,Yahoo,regular
46829915,highway,residential,regular
46829915,name,Rua Construtor Humberto Ruffo,regular
46829915,source,Yahoo,regular
46829917,highway,residential,regular
46829917,name,Avenida Doutor João Franca,regular
46829917,source,Yahoo,regular
46829919,highway,residential,regular
46829919,name,Rua Aline Ferreira Ruffo,regular
46829919,source,Yahoo,regular
46829921,highway,residential,regular
46829921,name,Rua Ubirajara Targino Boto,regular
46829921,oneway,yes,regular
46829921,source,Yahoo,regular
46829924,highway,residential,regular
46829924,name,Avenida Engenheiro Luciano Vareda,regular
46829924,source,Yahoo,regular
46829926,highway,residential,regular
46829926,name,Rua Doutora Gláucia Maria dos Santos Gouveia,regular
46829926,source,Yahoo,regular
46829928,highway,secondary,regular
46829928,name,Rua Manoel Bezerra Cavalcanti,regular
46829928,oneway,yes,regular
46829928,source,Yahoo,regular
46829929,highway,residential,regular
46829929,name,Rua Joaquim Carneiro de Mesquita,regular
46829929,source,Yahoo,regular
46829930,highway,residential,regular
46829930,name,Rua Margarida Fonseca de Arruda,regular
46829930,source,Yahoo,regular
46829932,highway,residential,regular
46829932,name,Rua Antônio Monteiro Gomes de Oliveira,regular
46829932,source,Yahoo,regular
46829933,highway,residential,regular
46829933,name,Avenida Manoel Morais,regular
46829933,source,Yahoo,regular
46829934,highway,residential,regular
46829934,name,Avenida Manoel Morais,regular
46829934,oneway,yes,regular
46829934,source,Yahoo,regular
46829935,highway,pedestrian,regular
46829935,name,Avenida Cajazeiras,regular
46829935,source,Yahoo,regular
46829936,highway,residential,regular
46829936,name,Rua Universitário Walber Belo Rabelo,regular
46829936,source,Yahoo,regular
46829937,highway,residential,regular
46829937,name,Rua Elizeu Cândido Viana,regular
46829937,oneway,yes,regular
46829937,source,Yahoo,regular
46829938,highway,residential,regular
46829938,lit,yes,regular
46829938,name,Rua Carlos Alverga,regular
46829938,source,Yahoo,regular
46829939,highway,residential,regular
46829939,lit,yes,regular
46829939,type,BR:urban,maxspeed
46829939,name,Rua Bezerra Reis,regular
46829939,oneway,yes,regular
46829939,source,Yahoo,regular
46829939,surface,asphalt,regular
46829940,highway,residential,regular
46829940,source,Yahoo,regular
46829941,highway,residential,regular
46829941,lit,yes,regular
46829941,name,Praça Santo Antônio,regular
46829941,source,Yahoo,regular
46829942,highway,residential,regular
46829942,lit,yes,regular
46829942,name,Avenida Coração de Jesus,regular
46829942,source,Yahoo,regular
46829943,highway,residential,regular
46829943,lit,yes,regular
46829943,name,Rua Targino Marques,regular
46829943,source,Yahoo,regular
46829944,highway,residential,regular
46829944,lit,yes,regular
46829944,name,Rua Osório Paes de Carvalho Rocha,regular
46829944,source,Yahoo,regular
46829945,intermittent,no,regular
46829945,source,Yahoo,regular
46829945,waterway,canal,regular
46829946,highway,residential,regular
46829946,name,Rua Roderico Toscano de Brito Borges,regular
46829946,source,Yahoo,regular
46829947,highway,residential,regular
46829947,name,Rua Bacharel Irenaldo de Albuquerque Chaves,regular
46829947,source,Yahoo,regular
46829949,highway,residential,regular
46829949,name,Rua Marcelo Lins de Mendonça,regular
46829949,source,Yahoo,regular
46829950,highway,residential,regular
46829950,name,Rua José Aloysio Costa Machado,regular
46829950,source,Yahoo,regular
46829950,surface,unpaved,regular
46829951,highway,residential,regular
46829951,name,Rua Geraldo Marques Azevedo,regular
46829951,source,Yahoo,regular
46829952,highway,residential,regular
46829952,name,Rua João Alfredo Coelho Fonseca,regular
46829952,source,Yahoo,regular
46829954,highway,secondary,regular
46829954,name,Avenida Bacharel José de Oliveira Curchatuz,regular
46829954,oneway,yes,regular
46829954,source,Yahoo,regular
46829956,highway,residential,regular
46829956,name,Rua Benjamin Rabelo,regular
46829956,source,Yahoo,regular
46829957,highway,residential,regular
46829957,name,Rua Maria Augusta de Araújo Dias,regular
46829957,source,Yahoo,regular
46829958,highway,residential,regular
46829958,name,Rua Universitário Luiz Alves da Rocha,regular
46829958,source,Yahoo,regular
46829959,highway,secondary,regular
46829959,oneway,yes,regular
46829959,source,Yahoo,regular
46829961,highway,residential,regular
46829961,name,Rua Lourdes Ferreira de Andrade,regular
46829961,source,Yahoo,regular
46829962,highway,residential,regular
46829962,name,Rua Sem Nome 7073,regular
46829962,source,Yahoo,regular
46829964,highway,residential,regular
46829964,name,Rua Rita Sabino de Andrade,regular
46829964,source,Yahoo,regular
46829965,highway,residential,regular
46829965,lanes,1,regular
46829965,maxspeed,20,regular
46829965,name,Rua Terezinha de Medeiros Dantas Souza,regular
46829965,source,Yahoo,regular
46829965,surface,paved,regular
46829966,highway,residential,regular
46829966,name,Rua Promotor Waldemar Farias,regular
46829966,source,Yahoo,regular
46829967,highway,residential,regular
46829967,name,Rua Sem Nome 7075,regular
46829967,source,Yahoo,regular
46829968,highway,residential,regular
46829968,name,Rua Luiza Simões Bertolini,regular
46829968,source,Yahoo,regular
46829969,highway,residential,regular
46829969,name,Rua Benigno Walter Garcia,regular
46829969,source,Yahoo,regular
46829971,highway,residential,regular
46829971,source,Yahoo,regular
46829972,highway,residential,regular
46829972,name,Rua Gilvan Rolim de Brito Júnior,regular
46829972,source,Yahoo,regular
46829973,highway,residential,regular
46829973,name,Rua Professor Pedro Jorge Carvalho,regular
46829973,source,Yahoo,regular
46829975,highway,residential,regular
46829975,name,Rua Antônio Gomes Carneiro,regular
46829976,highway,residential,regular
46829976,name,Rua Oceano Antártico,regular
46829976,source,Yahoo,regular
46829977,highway,residential,regular
46829977,name,Rua Oceano Atlântico,regular
46829977,source,Yahoo,regular
46829978,highway,residential,regular
46829978,name,Rua Doutor Evandil Bandeira,regular
46829978,source,Yahoo,regular
46829979,source,Bing,regular
46829979,waterway,drain,regular
46829982,highway,secondary,regular
46829982,oneway,yes,regular
46829983,highway,secondary,regular
46829983,oneway,yes,regular
46829985,highway,residential,regular
46829985,name,Rua Pastor Josebias Fialho Marinho,regular
46829985,source,Yahoo,regular
46829986,highway,residential,regular
46829986,name,Rua Deputado Antônio Pádua Carvalho,regular
46829986,source,Yahoo,regular
46829987,highway,residential,regular
46829987,name,Rua Oceano Pacífico,regular
46829987,source,Yahoo,regular
46829988,highway,residential,regular
46829988,name,Rua Elísio Jorge de Brito,regular
46829988,source,Yahoo,regular
46829990,highway,secondary,regular
46829990,oneway,yes,regular
46829990,source,Yahoo,regular
46829991,highway,residential,regular
46829991,name,Rua Prefeito Joaquim Gonçalves de Assis,regular
46829991,source,Yahoo,regular
46829992,highway,residential,regular
46829992,name,Rua Ariosvaldo Alves Azevedo,regular
46829992,source,Yahoo,regular
46829993,highway,residential,regular
46829993,name,Rua Jacob Alves de Azevedo,regular
46829993,source,Yahoo,regular
46829994,highway,residential,regular
46829994,name,Rua João Albuquerque Grego,regular
46829994,source,Yahoo,regular
46829997,highway,residential,regular
46829997,name,Rua Ivo Genaro Sorrentino Cosentino,regular
46829997,source,Yahoo,regular
46829998,highway,residential,regular
46829998,name,Rua José Patrício de Almeida,regular
46829998,source,Yahoo,regular
46829999,highway,residential,regular
46829999,name,Rua Francisco Beltrão,regular
46829999,source,Yahoo,regular
46830000,highway,residential,regular
46830000,name,Rua Oceano Ártico,regular
46830000,source,Yahoo,regular
46916293,highway,primary,regular
46916293,name,Rua João Teixeira de Carvalho,regular
46916293,oneway,yes,regular
46916293,source,Yahoo,regular
46916294,city,João Pessoa,addr
46916294,housenumber,1377,addr
46916294,street,Avenida Presidente Epitácio Pessoa,addr
46916294,building,yes,regular
46916294,name,Extra Hipermercados,regular
46916294,shop,supermarket,regular
46916295,highway,tertiary,regular
46916295,name,Avenida Pará,regular
46916295,oneway,no,regular
46916295,source,Yahoo,regular
46916296,highway,tertiary,regular
46916296,name,Avenida Amazonas,regular
46916296,oneway,yes,regular
46916296,source,Yahoo,regular
46916297,highway,service,regular
46916297,name,área militar,regular
46916297,source,Yahoo,regular
46916298,highway,tertiary,regular
46916298,name,Rua Desportista Aurélio Rocha,regular
46916298,oneway,yes,regular
46916298,source,Yahoo,regular
46916299,highway,residential,regular
46916299,name,Rua Francisco Moura,regular
46916299,source,Yahoo,regular
46916300,name,Lagoa dos Irerês,regular
46916300,natural,water,regular
46916300,website,http://www.guiadasemana.com.br/joao-pessoa/turismo/pontos-turisticos/parque-solon-de-lucena,source
46916300,water,lagoon,regular
46916303,highway,primary,regular
46916303,lit,yes,regular
46916303,name,Parque Sólon de Lucena,regular
46916303,oneway,yes,regular
46916303,source,Yahoo,regular
46916305,highway,tertiary,regular
46916305,name,Rua Gonzaga da Silva,regular
46916305,source,Yahoo,regular
46916308,highway,secondary,regular
46916308,name,Avenida Marechal Deodoro da Fonseca,regular
46916308,oneway,yes,regular
46916308,source,Yahoo,regular
46916309,highway,residential,regular
46916309,lit,yes,regular
46916309,name,Avenida Duque de Caxias,regular
46916309,oneway,yes,regular
46916309,source,Yahoo,regular
46916309,name,IBGE,source
46916310,highway,residential,regular
46916310,name,Rua Senhor dos Passos,regular
46916310,oneway,no,regular
46916310,source,Yahoo,regular
46916312,alt_name,Avenida Beira-Rio,regular
46916312,highway,primary,regular
46916312,maxspeed,50,regular
46916312,name,Avenida Ministro José Américo de Almeida,regular
46916312,oneway,yes,regular
46916313,highway,residential,regular
46916313,name,Avenida Sinésio Guimarães,regular
46916313,source,Yahoo,regular
46916315,highway,residential,regular
46916315,name,Avenida Caetano Figueiras,regular
46916315,oneway,yes,regular
46916315,source,Yahoo,regular
46916316,highway,residential,regular
46916316,name,Rua Caturité,regular
46916316,source,Yahoo,regular
46916317,highway,residential,regular
46916317,name,Rua Clarice Justa,regular
46916317,source,Yahoo,regular
46916319,highway,primary,regular
46916319,name,Avenida Camilo de Holanda,regular
46916319,oneway,yes,regular
46916319,source,Yahoo,regular
46916320,highway,residential,regular
46916320,name,Rua Quintino Bocaiúva,regular
46916320,source,Yahoo,regular
46916321,highway,tertiary,regular
46916321,maxspeed,40,regular
46916321,name,Rua Professor Renato Carneiro da Cunha,regular
46916321,oneway,yes,regular
46916321,source,Yahoo,regular
46916321,surface,asphalt,regular
46916322,highway,tertiary,regular
46916322,name,Rua Professor Geraldo von Sohsten,regular
46916322,source,Yahoo,regular
46916323,highway,residential,regular
46916323,name,Avenida 12 de Outubro,regular
46916323,official_name,Avenida Doze de Outubro,regular
