key,type,id,value
name,regular,5002199521,Gonzaga's
pt,name,5002199521,Gonzaga's
housenumber,addr,5002199522,2° piso
name,regular,5002199522,Livraria Cordel
pt,name,5002199522,Livraria Cordel
shop,regular,5002199522,books
name,regular,5002217721,João de Barro
pt,name,5002217721,João de Barro
shop,regular,5002217721,gift
name,regular,5002219822,Semente Natural
pt,name,5002219822,Semente Natural
shop,regular,5002219822,clothes
housenumber,addr,5017793421,527
street,addr,5017793421,Avenida Presidente Nilo Peçanha
internet_access,regular,5017793421,wlan
name,regular,5017793421,PERPÉTUA TATUARIA
en,name,5017793421,Tattoo
pt,name,5017793421,PERPÉTUA TATUARIA
opening_hours,regular,5017793421,Mo-Sa 13:00-20:00
phone,regular,5017793421,83988538696
shop,regular,5017793421,tattoo
website,regular,5017793421,https://www.facebook.com/perpetuatatuaria/
street,addr,5017835621,Praça Antenor Navarro
amenity,regular,5017835621,pub
name,regular,5017835621,Espaço mundo
en,name,5017835621,Space wolrd
pt,name,5017835621,Espaço mundo
power,regular,5043120746,tower
power,regular,5043120747,tower
power,regular,5043120748,tower
power,regular,5043120749,tower
power,regular,5043120750,tower
power,regular,5043120751,tower
power,regular,5043120752,tower
power,regular,5043120753,tower
power,regular,5043120754,tower
power,regular,5043120755,tower
power,regular,5043120756,tower
power,regular,5043120757,tower
power,regular,5043120758,tower
power,regular,5043120759,tower
power,regular,5043120760,tower
power,regular,5043120761,tower
power,regular,5043120762,portal
power,regular,5043120763,portal
power,regular,5043120764,tower
power,regular,5043120765,tower
power,regular,5043120766,tower
power,regular,5043120767,tower
power,regular,5043120768,tower
power,regular,5043120769,tower
power,regular,5043120770,tower
power,regular,5043120771,tower
power,regular,5043120772,tower
power,regular,5043120773,tower
power,regular,5043120774,tower
power,regular,5043120775,tower
power,regular,5043120776,tower
power,regular,5043120777,tower
power,regular,5043120778,tower
power,regular,5043120779,tower
power,regular,5043120780,tower
power,regular,5043120781,tower
power,regular,5043120782,tower
power,regular,5043120783,tower
power,regular,5043120784,tower
power,regular,5043120785,tower
power,regular,5043120786,portal
power,regular,5043120819,tower
power,regular,5043120820,tower
power,regular,5043121121,tower
power,regular,5043121122,tower
power,regular,5043121123,tower
power,regular,5043121124,tower
power,regular,5043121125,tower
power,regular,5043121126,tower
power,regular,5043121127,tower
power,regular,5043121128,tower
power,regular,5043121129,tower
power,regular,5043121130,tower
power,regular,5043121131,tower
power,regular,5043121132,tower
power,regular,5043121133,tower
power,regular,5043121134,tower
power,regular,5043121135,tower
power,regular,5043121136,tower
power,regular,5043121137,tower
power,regular,5043121138,tower
power,regular,5043121139,tower
power,regular,5043121140,tower
power,regular,5043121141,tower
power,regular,5043121142,tower
power,regular,5043121143,tower
power,regular,5043121144,tower
power,regular,5043121145,tower
power,regular,5043121146,tower
power,regular,5043121147,tower
power,regular,5043121148,tower
power,regular,5043121149,tower
power,regular,5043121150,tower
power,regular,5043121151,tower
power,regular,5043121152,tower
power,regular,5043121153,tower
power,regular,5043121154,tower
power,regular,5043121155,tower
power,regular,5043121156,tower
power,regular,5043121157,portal
barrier,regular,5043121161,gate
barrier,regular,5043121164,gate
barrier,regular,5043121165,gate
direction,regular,5043121172,both
surface,regular,5043121172,asphalt
traffic_calming,regular,5043121172,bump
direction,regular,5043121174,both
surface,regular,5043121174,asphalt
traffic_calming,regular,5043121174,bump
height,regular,5043719722,9
man_made,regular,5043719722,tower
type,tower,5043719722,observation
height,regular,5043719724,9
man_made,regular,5043719724,tower
type,tower,5043719724,observation
height,regular,5043719725,9
man_made,regular,5043719725,tower
type,tower,5043719725,observation
height,regular,5043719726,9
man_made,regular,5043719726,tower
type,tower,5043719726,observation
height,regular,5043719740,9
man_made,regular,5043719740,tower
type,tower,5043719740,observation
height,regular,5043719742,9
man_made,regular,5043719742,tower
type,tower,5043719742,observation
height,regular,5043719744,9
man_made,regular,5043719744,tower
type,tower,5043719744,observation
height,regular,5043719745,9
man_made,regular,5043719745,tower
type,tower,5043719745,observation
height,regular,5043720038,9
man_made,regular,5043720038,tower
type,tower,5043720038,observation
height,regular,5043720041,9
man_made,regular,5043720041,tower
type,tower,5043720041,observation
height,regular,5043720049,9
man_made,regular,5043720049,tower
type,tower,5043720049,observation
height,regular,5043720050,9
man_made,regular,5043720050,tower
type,tower,5043720050,observation
height,regular,5043720051,9
man_made,regular,5043720051,tower
type,tower,5043720051,observation
height,regular,5043720053,9
man_made,regular,5043720053,tower
type,tower,5043720053,observation
height,regular,5043720055,9
man_made,regular,5043720055,tower
type,tower,5043720055,observation
height,regular,5043720056,9
man_made,regular,5043720056,tower
type,tower,5043720056,observation
height,regular,5043720059,9
man_made,regular,5043720059,tower
type,tower,5043720059,observation
height,regular,5043720060,9
man_made,regular,5043720060,tower
type,tower,5043720060,observation
height,regular,5043720062,9
man_made,regular,5043720062,tower
type,tower,5043720062,observation
height,regular,5043720063,9
man_made,regular,5043720063,tower
type,tower,5043720063,observation
height,regular,5043720064,9
man_made,regular,5043720064,tower
type,tower,5043720064,observation
city,addr,5067886255,João Pessoa
amenity,regular,5067886255,bar
name,regular,5067886255,Parangolé Bar
amenity,regular,5067898209,bar
name,regular,5067898209,Villa Universitaria
amenity,regular,5067912383,school
name,regular,5067912383,Colegio Top
highway,regular,5075679587,street_lamp
highway,regular,5075679588,street_lamp
highway,regular,5075679589,street_lamp
highway,regular,5075679590,street_lamp
highway,regular,5075679591,street_lamp
highway,regular,5075679592,street_lamp
highway,regular,5075679593,street_lamp
highway,regular,5075679594,street_lamp
highway,regular,5075679595,street_lamp
highway,regular,5075679596,street_lamp
highway,regular,5075679597,street_lamp
highway,regular,5075679598,street_lamp
highway,regular,5075679599,street_lamp
highway,regular,5075679600,street_lamp
highway,regular,5075679601,street_lamp
crown_type,regular,5075679611,I
denotation,regular,5075679611,urban
height,regular,5075679611,8
leaf_cycle,regular,5075679611,semi_evergreen
leaf_type,regular,5075679611,needleleaved
natural,regular,5075679611,tree
crown_type,regular,5075679612,I
denotation,regular,5075679612,urban
height,regular,5075679612,8
leaf_cycle,regular,5075679612,semi_evergreen
leaf_type,regular,5075679612,needleleaved
natural,regular,5075679612,tree
crown_type,regular,5075679613,I
denotation,regular,5075679613,urban
height,regular,5075679613,8
leaf_cycle,regular,5075679613,semi_evergreen
leaf_type,regular,5075679613,needleleaved
natural,regular,5075679613,tree
crown_type,regular,5075679614,I
denotation,regular,5075679614,urban
height,regular,5075679614,8
leaf_cycle,regular,5075679614,semi_evergreen
leaf_type,regular,5075679614,needleleaved
natural,regular,5075679614,tree
crown_type,regular,5075679615,I
denotation,regular,5075679615,urban
height,regular,5075679615,8
leaf_cycle,regular,5075679615,semi_evergreen
leaf_type,regular,5075679615,needleleaved
natural,regular,5075679615,tree
crown_type,regular,5075679616,I
denotation,regular,5075679616,urban
height,regular,5075679616,8
leaf_cycle,regular,5075679616,semi_evergreen
leaf_type,regular,5075679616,needleleaved
natural,regular,5075679616,tree
crown_type,regular,5075679617,I
denotation,regular,5075679617,urban
height,regular,5075679617,8
leaf_cycle,regular,5075679617,semi_evergreen
leaf_type,regular,5075679617,needleleaved
natural,regular,5075679617,tree
crown_type,regular,5075679618,I
denotation,regular,5075679618,urban
height,regular,5075679618,8
leaf_cycle,regular,5075679618,semi_evergreen
leaf_type,regular,5075679618,needleleaved
natural,regular,5075679618,tree
crown_type,regular,5075679619,I
denotation,regular,5075679619,urban
height,regular,5075679619,8
leaf_cycle,regular,5075679619,semi_evergreen
leaf_type,regular,5075679619,needleleaved
natural,regular,5075679619,tree
crown_type,regular,5075679620,I
denotation,regular,5075679620,urban
height,regular,5075679620,8
leaf_cycle,regular,5075679620,semi_evergreen
leaf_type,regular,5075679620,needleleaved
natural,regular,5075679620,tree
crown_type,regular,5075681021,I
denotation,regular,5075681021,urban
height,regular,5075681021,8
leaf_cycle,regular,5075681021,semi_evergreen
leaf_type,regular,5075681021,needleleaved
natural,regular,5075681021,tree
crown_type,regular,5075681022,I
denotation,regular,5075681022,urban
height,regular,5075681022,8
leaf_cycle,regular,5075681022,semi_evergreen
leaf_type,regular,5075681022,needleleaved
natural,regular,5075681022,tree
crown_type,regular,5075681023,I
denotation,regular,5075681023,urban
height,regular,5075681023,8
leaf_cycle,regular,5075681023,semi_evergreen
leaf_type,regular,5075681023,needleleaved
natural,regular,5075681023,tree
crown_type,regular,5075681024,I
denotation,regular,5075681024,urban
height,regular,5075681024,8
leaf_cycle,regular,5075681024,semi_evergreen
leaf_type,regular,5075681024,needleleaved
natural,regular,5075681024,tree
crown_type,regular,5075681025,I
denotation,regular,5075681025,urban
height,regular,5075681025,8
leaf_cycle,regular,5075681025,semi_evergreen
leaf_type,regular,5075681025,needleleaved
natural,regular,5075681025,tree
crown_type,regular,5075681026,I
denotation,regular,5075681026,urban
height,regular,5075681026,8
leaf_cycle,regular,5075681026,semi_evergreen
leaf_type,regular,5075681026,needleleaved
natural,regular,5075681026,tree
crown_type,regular,5075681027,I
denotation,regular,5075681027,urban
height,regular,5075681027,8
leaf_cycle,regular,5075681027,semi_evergreen
leaf_type,regular,5075681027,needleleaved
natural,regular,5075681027,tree
crown_type,regular,5075681028,I
denotation,regular,5075681028,urban
height,regular,5075681028,8
leaf_cycle,regular,5075681028,semi_evergreen
leaf_type,regular,5075681028,needleleaved
natural,regular,5075681028,tree
crown_type,regular,5075681029,I
denotation,regular,5075681029,urban
height,regular,5075681029,8
leaf_cycle,regular,5075681029,semi_evergreen
leaf_type,regular,5075681029,needleleaved
natural,regular,5075681029,tree
crown_type,regular,5075681030,I
denotation,regular,5075681030,urban
height,regular,5075681030,8
leaf_cycle,regular,5075681030,semi_evergreen
leaf_type,regular,5075681030,needleleaved
natural,regular,5075681030,tree
crown_type,regular,5075681031,I
denotation,regular,5075681031,urban
height,regular,5075681031,8
leaf_cycle,regular,5075681031,semi_evergreen
leaf_type,regular,5075681031,needleleaved
natural,regular,5075681031,tree
crown_type,regular,5075681032,I
denotation,regular,5075681032,urban
height,regular,5075681032,8
leaf_cycle,regular,5075681032,semi_evergreen
leaf_type,regular,5075681032,needleleaved
natural,regular,5075681032,tree
crown_type,regular,5075681033,I
denotation,regular,5075681033,urban
height,regular,5075681033,8
leaf_cycle,regular,5075681033,semi_evergreen
leaf_type,regular,5075681033,needleleaved
natural,regular,5075681033,tree
crown_type,regular,5075681034,I
denotation,regular,5075681034,urban
height,regular,5075681034,8
leaf_cycle,regular,5075681034,semi_evergreen
leaf_type,regular,5075681034,needleleaved
natural,regular,5075681034,tree
crown_type,regular,5075681035,I
denotation,regular,5075681035,urban
height,regular,5075681035,8
leaf_cycle,regular,5075681035,semi_evergreen
leaf_type,regular,5075681035,needleleaved
natural,regular,5075681035,tree
crown_type,regular,5075681036,I
denotation,regular,5075681036,urban
height,regular,5075681036,8
leaf_cycle,regular,5075681036,semi_evergreen
leaf_type,regular,5075681036,needleleaved
natural,regular,5075681036,tree
crown_type,regular,5075681037,I
denotation,regular,5075681037,urban
height,regular,5075681037,8
leaf_cycle,regular,5075681037,semi_evergreen
leaf_type,regular,5075681037,needleleaved
natural,regular,5075681037,tree
crown_type,regular,5075681038,I
denotation,regular,5075681038,urban
height,regular,5075681038,8
leaf_cycle,regular,5075681038,semi_evergreen
leaf_type,regular,5075681038,needleleaved
natural,regular,5075681038,tree
crown_type,regular,5075681039,I
denotation,regular,5075681039,urban
height,regular,5075681039,8
leaf_cycle,regular,5075681039,semi_evergreen
leaf_type,regular,5075681039,needleleaved
natural,regular,5075681039,tree
crown_type,regular,5075681040,I
denotation,regular,5075681040,urban
height,regular,5075681040,8
leaf_cycle,regular,5075681040,semi_evergreen
leaf_type,regular,5075681040,needleleaved
natural,regular,5075681040,tree
crown_type,regular,5075681041,I
denotation,regular,5075681041,urban
height,regular,5075681041,8
leaf_cycle,regular,5075681041,semi_evergreen
leaf_type,regular,5075681041,needleleaved
natural,regular,5075681041,tree
crown_type,regular,5075681042,I
denotation,regular,5075681042,urban
height,regular,5075681042,8
leaf_cycle,regular,5075681042,semi_evergreen
leaf_type,regular,5075681042,needleleaved
natural,regular,5075681042,tree
crown_type,regular,5075681043,I
denotation,regular,5075681043,urban
height,regular,5075681043,8
